Cdufmun;Município;DATA;Número de registros;População;UF;Índice de isolamento
3548500;Santos;02/04/2020;1;433311;SP;55%
3548500;Santos;03/04/2020;1;433311;SP;54%
3548500;Santos;04/04/2020;1;433311;SP;58%
3548500;Santos;05/03/2020;1;433311;SP;29%
3548500;Santos;05/04/2020;1;433311;SP;59%
3548500;Santos;06/03/2020;1;433311;SP;28%
3548500;Santos;06/04/2020;1;433311;SP;52%
3548500;Santos;07/04/2020;1;433311;SP;51%
3548500;Santos;08/04/2020;1;433311;SP;51%
3548500;Santos;09/04/2020;1;433311;SP;48%
3548500;Santos;10/04/2020;1;433311;SP;57%
3548500;Santos;11/04/2020;1;433311;SP;54%
3548500;Santos;12/03/2020;1;433311;SP;26%
3548500;Santos;12/04/2020;1;433311;SP;58%
3548500;Santos;13/03/2020;1;433311;SP;29%
3548500;Santos;17/03/2020;1;433311;SP;37%
3548500;Santos;18/03/2020;1;433311;SP;39%
3548500;Santos;19/03/2020;1;433311;SP;42%
3548500;Santos;20/03/2020;1;433311;SP;45%
3548500;Santos;21/03/2020;1;433311;SP;55%
3548500;Santos;22/03/2020;1;433311;SP;56%
3548500;Santos;23/03/2020;1;433311;SP;52%
3548500;Santos;24/03/2020;1;433311;SP;53%
3548500;Santos;25/03/2020;1;433311;SP;54%
3548500;Santos;26/03/2020;1;433311;SP;54%
3548500;Santos;27/03/2020;1;433311;SP;53%
3548500;Santos;28/03/2020;1;433311;SP;55%
3548500;Santos;29/03/2020;1;433311;SP;58%
3548500;Santos;30/03/2020;1;433311;SP;56%
3548500;Santos;31/03/2020;1;433311;SP;55%
3548500;Santos;13/04/2020;1;433311;SP;49%
3548500;Santos;14/04/2020;1;433311;SP;48%
3548500;Santos;15/04/2020;1;433311;SP;49%
3548500;Santos;16/04/2020;1;433311;SP;49%
3548500;Santos;17/04/2020;1;433311;SP;48%
3548500;Santos;18/04/2020;1;433311;SP;54%
3548500;Santos;19/04/2020;1;433311;SP;59%
3548500;Santos;20/04/2020;1;433311;SP;50%
3513801;Diadema;01/04/2020;1;423884;SP;57%
3513801;Diadema;02/04/2020;1;423884;SP;57%
3513801;Diadema;03/04/2020;1;423884;SP;57%
3513801;Diadema;04/04/2020;1;423884;SP;61%
3513801;Diadema;05/03/2020;1;423884;SP;34%
3513801;Diadema;05/04/2020;1;423884;SP;62%
3513801;Diadema;06/03/2020;1;423884;SP;33%
3513801;Diadema;06/04/2020;1;423884;SP;54%
3513801;Diadema;07/04/2020;1;423884;SP;53%
3513801;Diadema;08/04/2020;1;423884;SP;54%
3513801;Diadema;09/04/2020;1;423884;SP;52%
3513801;Diadema;10/04/2020;1;423884;SP;63%
3513801;Diadema;11/04/2020;1;423884;SP;60%
3513801;Diadema;12/03/2020;1;423884;SP;31%
3513801;Diadema;12/04/2020;1;423884;SP;65%
3513801;Diadema;13/03/2020;1;423884;SP;34%
3513801;Diadema;17/03/2020;1;423884;SP;39%
3513801;Diadema;18/03/2020;1;423884;SP;41%
3513801;Diadema;19/03/2020;1;423884;SP;43%
3513801;Diadema;20/03/2020;1;423884;SP;45%
3513801;Diadema;21/03/2020;1;423884;SP;57%
3513801;Diadema;22/03/2020;1;423884;SP;57%
3513801;Diadema;23/03/2020;1;423884;SP;54%
3513801;Diadema;24/03/2020;1;423884;SP;55%
3513801;Diadema;25/03/2020;1;423884;SP;56%
3513801;Diadema;26/03/2020;1;423884;SP;56%
3513801;Diadema;27/03/2020;1;423884;SP;55%
3513801;Diadema;28/03/2020;1;423884;SP;59%
3513801;Diadema;29/03/2020;1;423884;SP;62%
3513801;Diadema;30/03/2020;1;423884;SP;58%
3513801;Diadema;31/03/2020;1;423884;SP;58%
3513801;Diadema;13/04/2020;1;423884;SP;54%
3513801;Diadema;14/04/2020;1;423884;SP;54%
3513801;Diadema;15/04/2020;1;423884;SP;54%
3513801;Diadema;16/04/2020;1;423884;SP;53%
3513801;Diadema;17/04/2020;1;423884;SP;52%
3513801;Diadema;18/04/2020;1;423884;SP;58%
3513801;Diadema;19/04/2020;1;423884;SP;64%
3513801;Diadema;20/04/2020;1;423884;SP;55%
3525904;Jundiaí;01/04/2020;1;418962;SP;51%
3525904;Jundiaí;02/04/2020;1;418962;SP;51%
3525904;Jundiaí;03/04/2020;1;418962;SP;49%
3525904;Jundiaí;04/04/2020;1;418962;SP;54%
3525904;Jundiaí;05/03/2020;1;418962;SP;29%
3525904;Jundiaí;05/04/2020;1;418962;SP;56%
3525904;Jundiaí;06/03/2020;1;418962;SP;27%
3525904;Jundiaí;06/04/2020;1;418962;SP;48%
3525904;Jundiaí;07/04/2020;1;418962;SP;47%
3525904;Jundiaí;08/04/2020;1;418962;SP;47%
3525904;Jundiaí;09/04/2020;1;418962;SP;45%
3525904;Jundiaí;10/04/2020;1;418962;SP;57%
3525904;Jundiaí;11/04/2020;1;418962;SP;53%
3525904;Jundiaí;12/03/2020;1;418962;SP;27%
3525904;Jundiaí;12/04/2020;1;418962;SP;57%
3525904;Jundiaí;13/03/2020;1;418962;SP;29%
3525904;Jundiaí;17/03/2020;1;418962;SP;35%
3525904;Jundiaí;18/03/2020;1;418962;SP;37%
3525904;Jundiaí;19/03/2020;1;418962;SP;39%
3525904;Jundiaí;20/03/2020;1;418962;SP;42%
3525904;Jundiaí;21/03/2020;1;418962;SP;55%
3525904;Jundiaí;22/03/2020;1;418962;SP;53%
3525904;Jundiaí;23/03/2020;1;418962;SP;50%
3525904;Jundiaí;24/03/2020;1;418962;SP;51%
3525904;Jundiaí;25/03/2020;1;418962;SP;51%
3525904;Jundiaí;26/03/2020;1;418962;SP;51%
3525904;Jundiaí;27/03/2020;1;418962;SP;50%
3525904;Jundiaí;28/03/2020;1;418962;SP;54%
3525904;Jundiaí;29/03/2020;1;418962;SP;58%
3525904;Jundiaí;30/03/2020;1;418962;SP;52%
3525904;Jundiaí;31/03/2020;1;418962;SP;51%
3525904;Jundiaí;13/04/2020;1;418962;SP;48%
3525904;Jundiaí;14/04/2020;1;418962;SP;48%
3525904;Jundiaí;15/04/2020;1;418962;SP;48%
3525904;Jundiaí;16/04/2020;1;418962;SP;47%
3525904;Jundiaí;17/04/2020;1;418962;SP;46%
3525904;Jundiaí;18/04/2020;1;418962;SP;51%
3525904;Jundiaí;19/04/2020;1;418962;SP;58%
3525904;Jundiaí;20/04/2020;1;418962;SP;48%
3538709;Piracicaba;01/04/2020;1;404142;SP;52%
3538709;Piracicaba;02/04/2020;1;404142;SP;52%
3538709;Piracicaba;03/04/2020;1;404142;SP;51%
3538709;Piracicaba;04/04/2020;1;404142;SP;55%
3538709;Piracicaba;05/03/2020;1;404142;SP;31%
3538709;Piracicaba;05/04/2020;1;404142;SP;56%
3538709;Piracicaba;06/03/2020;1;404142;SP;30%
3538709;Piracicaba;06/04/2020;1;404142;SP;49%
3538709;Piracicaba;07/04/2020;1;404142;SP;47%
3538709;Piracicaba;08/04/2020;1;404142;SP;48%
3538709;Piracicaba;09/04/2020;1;404142;SP;44%
3538709;Piracicaba;10/04/2020;1;404142;SP;56%
3538709;Piracicaba;11/04/2020;1;404142;SP;52%
3538709;Piracicaba;12/03/2020;1;404142;SP;29%
3538709;Piracicaba;12/04/2020;1;404142;SP;56%
3538709;Piracicaba;13/03/2020;1;404142;SP;31%
3538709;Piracicaba;17/03/2020;1;404142;SP;36%
3538709;Piracicaba;18/03/2020;1;404142;SP;38%
3538709;Piracicaba;19/03/2020;1;404142;SP;39%
3538709;Piracicaba;20/03/2020;1;404142;SP;40%
3538709;Piracicaba;21/03/2020;1;404142;SP;52%
3538709;Piracicaba;22/03/2020;1;404142;SP;52%
3538709;Piracicaba;23/03/2020;1;404142;SP;48%
3538709;Piracicaba;24/03/2020;1;404142;SP;51%
3538709;Piracicaba;25/03/2020;1;404142;SP;52%
3538709;Piracicaba;26/03/2020;1;404142;SP;52%
3538709;Piracicaba;27/03/2020;1;404142;SP;50%
3538709;Piracicaba;28/03/2020;1;404142;SP;53%
3538709;Piracicaba;29/03/2020;1;404142;SP;57%
3538709;Piracicaba;30/03/2020;1;404142;SP;53%
3538709;Piracicaba;31/03/2020;1;404142;SP;53%
3538709;Piracicaba;13/04/2020;1;404142;SP;47%
3538709;Piracicaba;14/04/2020;1;404142;SP;48%
3538709;Piracicaba;15/04/2020;1;404142;SP;47%
3538709;Piracicaba;16/04/2020;1;404142;SP;47%
3538709;Piracicaba;17/04/2020;1;404142;SP;46%
3538709;Piracicaba;18/04/2020;1;404142;SP;51%
3538709;Piracicaba;19/04/2020;1;404142;SP;57%
3538709;Piracicaba;20/04/2020;1;404142;SP;47%
3510609;Carapicuíba;01/04/2020;1;400927;SP;57%
3510609;Carapicuíba;02/04/2020;1;400927;SP;57%
3510609;Carapicuíba;03/04/2020;1;400927;SP;56%
3510609;Carapicuíba;04/04/2020;1;400927;SP;60%
3510609;Carapicuíba;05/03/2020;1;400927;SP;31%
3510609;Carapicuíba;05/04/2020;1;400927;SP;61%
3510609;Carapicuíba;06/03/2020;1;400927;SP;30%
3510609;Carapicuíba;06/04/2020;1;400927;SP;53%
3510609;Carapicuíba;07/04/2020;1;400927;SP;52%
3510609;Carapicuíba;08/04/2020;1;400927;SP;52%
3510609;Carapicuíba;09/04/2020;1;400927;SP;50%
3510609;Carapicuíba;10/04/2020;1;400927;SP;62%
3510609;Carapicuíba;11/04/2020;1;400927;SP;59%
3510609;Carapicuíba;12/03/2020;1;400927;SP;28%
3510609;Carapicuíba;12/04/2020;1;400927;SP;64%
3510609;Carapicuíba;13/03/2020;1;400927;SP;31%
3510609;Carapicuíba;17/03/2020;1;400927;SP;37%
3510609;Carapicuíba;18/03/2020;1;400927;SP;39%
3510609;Carapicuíba;19/03/2020;1;400927;SP;42%
3510609;Carapicuíba;20/03/2020;1;400927;SP;44%
3510609;Carapicuíba;21/03/2020;1;400927;SP;55%
3510609;Carapicuíba;22/03/2020;1;400927;SP;57%
3510609;Carapicuíba;23/03/2020;1;400927;SP;52%
3510609;Carapicuíba;24/03/2020;1;400927;SP;54%
3510609;Carapicuíba;25/03/2020;1;400927;SP;54%
3510609;Carapicuíba;26/03/2020;1;400927;SP;53%
3510609;Carapicuíba;27/03/2020;1;400927;SP;53%
3510609;Carapicuíba;28/03/2020;1;400927;SP;56%
3510609;Carapicuíba;29/03/2020;1;400927;SP;60%
3510609;Carapicuíba;30/03/2020;1;400927;SP;54%
3510609;Carapicuíba;31/03/2020;1;400927;SP;51%
3510609;Carapicuíba;13/04/2020;1;400927;SP;54%
3510609;Carapicuíba;14/04/2020;1;400927;SP;53%
3510609;Carapicuíba;15/04/2020;1;400927;SP;53%
3510609;Carapicuíba;16/04/2020;1;400927;SP;53%
3510609;Carapicuíba;17/04/2020;1;400927;SP;52%
3510609;Carapicuíba;18/04/2020;1;400927;SP;53%
3510609;Carapicuíba;19/04/2020;1;400927;SP;64%
3510609;Carapicuíba;20/04/2020;1;400927;SP;54%
3506003;Bauru;01/04/2020;1;376818;SP;49%
3506003;Bauru;02/04/2020;1;376818;SP;49%
3506003;Bauru;03/04/2020;1;376818;SP;48%
3506003;Bauru;04/04/2020;1;376818;SP;52%
3506003;Bauru;05/03/2020;1;376818;SP;30%
3506003;Bauru;05/04/2020;1;376818;SP;53%
3506003;Bauru;06/03/2020;1;376818;SP;28%
3506003;Bauru;06/04/2020;1;376818;SP;47%
3506003;Bauru;07/04/2020;1;376818;SP;45%
3506003;Bauru;08/04/2020;1;376818;SP;44%
3506003;Bauru;09/04/2020;1;376818;SP;41%
3506003;Bauru;10/04/2020;1;376818;SP;53%
3506003;Bauru;11/04/2020;1;376818;SP;48%
3506003;Bauru;12/03/2020;1;376818;SP;27%
3506003;Bauru;12/04/2020;1;376818;SP;53%
3506003;Bauru;13/03/2020;1;376818;SP;28%
3506003;Bauru;17/03/2020;1;376818;SP;35%
3506003;Bauru;18/03/2020;1;376818;SP;36%
3506003;Bauru;19/03/2020;1;376818;SP;37%
3506003;Bauru;20/03/2020;1;376818;SP;38%
3506003;Bauru;21/03/2020;1;376818;SP;50%
3506003;Bauru;22/03/2020;1;376818;SP;52%
3506003;Bauru;23/03/2020;1;376818;SP;47%
3506003;Bauru;24/03/2020;1;376818;SP;47%
3506003;Bauru;25/03/2020;1;376818;SP;48%
3506003;Bauru;26/03/2020;1;376818;SP;48%
3506003;Bauru;27/03/2020;1;376818;SP;47%
3506003;Bauru;28/03/2020;1;376818;SP;51%
3506003;Bauru;29/03/2020;1;376818;SP;55%
3506003;Bauru;30/03/2020;1;376818;SP;50%
3506003;Bauru;31/03/2020;1;376818;SP;50%
3506003;Bauru;13/04/2020;1;376818;SP;44%
3506003;Bauru;14/04/2020;1;376818;SP;46%
3506003;Bauru;15/04/2020;1;376818;SP;44%
3506003;Bauru;16/04/2020;1;376818;SP;43%
3506003;Bauru;17/04/2020;1;376818;SP;42%
3506003;Bauru;18/04/2020;1;376818;SP;47%
3506003;Bauru;19/04/2020;1;376818;SP;55%
3506003;Bauru;20/04/2020;1;376818;SP;44%
3523107;Itaquaquecetuba;01/04/2020;1;370821;SP;58%
3523107;Itaquaquecetuba;02/04/2020;1;370821;SP;58%
3523107;Itaquaquecetuba;03/04/2020;1;370821;SP;58%
3523107;Itaquaquecetuba;04/04/2020;1;370821;SP;59%
3523107;Itaquaquecetuba;05/03/2020;1;370821;SP;39%
3523107;Itaquaquecetuba;05/04/2020;1;370821;SP;63%
3523107;Itaquaquecetuba;06/03/2020;1;370821;SP;37%
3523107;Itaquaquecetuba;06/04/2020;1;370821;SP;54%
3523107;Itaquaquecetuba;07/04/2020;1;370821;SP;54%
3523107;Itaquaquecetuba;08/04/2020;1;370821;SP;54%
3523107;Itaquaquecetuba;09/04/2020;1;370821;SP;54%
3523107;Itaquaquecetuba;10/04/2020;1;370821;SP;64%
3523107;Itaquaquecetuba;11/04/2020;1;370821;SP;61%
3523107;Itaquaquecetuba;12/03/2020;1;370821;SP;36%
3523107;Itaquaquecetuba;12/04/2020;1;370821;SP;66%
3523107;Itaquaquecetuba;13/03/2020;1;370821;SP;38%
3523107;Itaquaquecetuba;17/03/2020;1;370821;SP;43%
3523107;Itaquaquecetuba;18/03/2020;1;370821;SP;44%
3523107;Itaquaquecetuba;19/03/2020;1;370821;SP;46%
3523107;Itaquaquecetuba;20/03/2020;1;370821;SP;47%
3523107;Itaquaquecetuba;21/03/2020;1;370821;SP;58%
3523107;Itaquaquecetuba;22/03/2020;1;370821;SP;60%
3523107;Itaquaquecetuba;23/03/2020;1;370821;SP;56%
3523107;Itaquaquecetuba;24/03/2020;1;370821;SP;57%
3523107;Itaquaquecetuba;25/03/2020;1;370821;SP;58%
3523107;Itaquaquecetuba;26/03/2020;1;370821;SP;58%
3523107;Itaquaquecetuba;27/03/2020;1;370821;SP;57%
3523107;Itaquaquecetuba;28/03/2020;1;370821;SP;61%
3523107;Itaquaquecetuba;29/03/2020;1;370821;SP;64%
3523107;Itaquaquecetuba;30/03/2020;1;370821;SP;59%
3523107;Itaquaquecetuba;31/03/2020;1;370821;SP;60%
3523107;Itaquaquecetuba;13/04/2020;1;370821;SP;56%
3523107;Itaquaquecetuba;14/04/2020;1;370821;SP;56%
3523107;Itaquaquecetuba;15/04/2020;1;370821;SP;55%
3523107;Itaquaquecetuba;16/04/2020;1;370821;SP;55%
3523107;Itaquaquecetuba;17/04/2020;1;370821;SP;54%
3523107;Itaquaquecetuba;18/04/2020;1;370821;SP;59%
3523107;Itaquaquecetuba;19/04/2020;1;370821;SP;66%
3523107;Itaquaquecetuba;20/04/2020;1;370821;SP;55%
3551009;São Vicente;01/04/2020;1;365798;SP;60%
3551009;São Vicente;02/04/2020;1;365798;SP;60%
3551009;São Vicente;03/04/2020;1;365798;SP;59%
3551009;São Vicente;04/04/2020;1;365798;SP;64%
3551009;São Vicente;05/03/2020;1;365798;SP;38%
3551009;São Vicente;05/04/2020;1;365798;SP;64%
3551009;São Vicente;06/03/2020;1;365798;SP;36%
3551009;São Vicente;06/04/2020;1;365798;SP;57%
3551009;São Vicente;07/04/2020;1;365798;SP;56%
3551009;São Vicente;08/04/2020;1;365798;SP;57%
3551009;São Vicente;09/04/2020;1;365798;SP;56%
3551009;São Vicente;10/04/2020;1;365798;SP;66%
3551009;São Vicente;11/04/2020;1;365798;SP;62%
3551009;São Vicente;12/03/2020;1;365798;SP;35%
3551009;São Vicente;12/04/2020;1;365798;SP;68%
3551009;São Vicente;13/03/2020;1;365798;SP;38%
3551009;São Vicente;17/03/2020;1;365798;SP;43%
3551009;São Vicente;18/03/2020;1;365798;SP;44%
3551009;São Vicente;19/03/2020;1;365798;SP;47%
3551009;São Vicente;20/03/2020;1;365798;SP;49%
3551009;São Vicente;21/03/2020;1;365798;SP;58%
3551009;São Vicente;22/03/2020;1;365798;SP;62%
3551009;São Vicente;23/03/2020;1;365798;SP;56%
3551009;São Vicente;24/03/2020;1;365798;SP;57%
3551009;São Vicente;25/03/2020;1;365798;SP;58%
3551009;São Vicente;26/03/2020;1;365798;SP;58%
3551009;São Vicente;27/03/2020;1;365798;SP;57%
3551009;São Vicente;28/03/2020;1;365798;SP;60%
3551009;São Vicente;29/03/2020;1;365798;SP;63%
3551009;São Vicente;30/03/2020;1;365798;SP;61%
3551009;São Vicente;31/03/2020;1;365798;SP;61%
3551009;São Vicente;13/04/2020;1;365798;SP;58%
3551009;São Vicente;14/04/2020;1;365798;SP;58%
3551009;São Vicente;15/04/2020;1;365798;SP;58%
3551009;São Vicente;16/04/2020;1;365798;SP;58%
3551009;São Vicente;17/04/2020;1;365798;SP;56%
3551009;São Vicente;18/04/2020;1;365798;SP;62%
3551009;São Vicente;19/04/2020;1;365798;SP;68%
3551009;São Vicente;20/04/2020;1;365798;SP;58%
3516200;Franca;01/04/2020;1;353187;SP;50%
3516200;Franca;02/04/2020;1;353187;SP;48%
3516200;Franca;03/04/2020;1;353187;SP;50%
3516200;Franca;04/04/2020;1;353187;SP;55%
3516200;Franca;05/03/2020;1;353187;SP;34%
3516200;Franca;05/04/2020;1;353187;SP;58%
3516200;Franca;06/03/2020;1;353187;SP;31%
3516200;Franca;06/04/2020;1;353187;SP;47%
3516200;Franca;07/04/2020;1;353187;SP;46%
3516200;Franca;08/04/2020;1;353187;SP;45%
3516200;Franca;09/04/2020;1;353187;SP;43%
3516200;Franca;10/04/2020;1;353187;SP;60%
3516200;Franca;11/04/2020;1;353187;SP;52%
3516200;Franca;12/03/2020;1;353187;SP;28%
3516200;Franca;12/04/2020;1;353187;SP;59%
3516200;Franca;13/03/2020;1;353187;SP;32%
3516200;Franca;17/03/2020;1;353187;SP;36%
3516200;Franca;18/03/2020;1;353187;SP;38%
3516200;Franca;19/03/2020;1;353187;SP;39%
3516200;Franca;20/03/2020;1;353187;SP;44%
3516200;Franca;21/03/2020;1;353187;SP;58%
3516200;Franca;22/03/2020;1;353187;SP;58%
3516200;Franca;23/03/2020;1;353187;SP;53%
3516200;Franca;24/03/2020;1;353187;SP;53%
3516200;Franca;25/03/2020;1;353187;SP;54%
3516200;Franca;26/03/2020;1;353187;SP;52%
3516200;Franca;27/03/2020;1;353187;SP;50%
3516200;Franca;28/03/2020;1;353187;SP;54%
3516200;Franca;29/03/2020;1;353187;SP;58%
3516200;Franca;30/03/2020;1;353187;SP;52%
3516200;Franca;31/03/2020;1;353187;SP;50%
3516200;Franca;13/04/2020;1;353187;SP;46%
3516200;Franca;14/04/2020;1;353187;SP;45%
3516200;Franca;15/04/2020;1;353187;SP;44%
3516200;Franca;16/04/2020;1;353187;SP;45%
3516200;Franca;17/04/2020;1;353187;SP;44%
3516200;Franca;18/04/2020;1;353187;SP;51%
3516200;Franca;19/04/2020;1;353187;SP;61%
3516200;Franca;20/04/2020;1;353187;SP;46%
3541000;Praia Grande;01/04/2020;1;325073;SP;54%
3541000;Praia Grande;02/04/2020;1;325073;SP;55%
3541000;Praia Grande;03/04/2020;1;325073;SP;54%
3541000;Praia Grande;04/04/2020;1;325073;SP;58%
3541000;Praia Grande;05/03/2020;1;325073;SP;37%
3541000;Praia Grande;05/04/2020;1;325073;SP;58%
3541000;Praia Grande;06/03/2020;1;325073;SP;34%
3541000;Praia Grande;06/04/2020;1;325073;SP;51%
3541000;Praia Grande;07/04/2020;1;325073;SP;51%
3541000;Praia Grande;08/04/2020;1;325073;SP;51%
3541000;Praia Grande;09/04/2020;1;325073;SP;48%
3541000;Praia Grande;10/04/2020;1;325073;SP;58%
3541000;Praia Grande;11/04/2020;1;325073;SP;56%
3541000;Praia Grande;12/03/2020;1;325073;SP;33%
3541000;Praia Grande;12/04/2020;1;325073;SP;60%
3541000;Praia Grande;13/03/2020;1;325073;SP;36%
3541000;Praia Grande;17/03/2020;1;325073;SP;41%
3541000;Praia Grande;18/03/2020;1;325073;SP;42%
3541000;Praia Grande;19/03/2020;1;325073;SP;44%
3541000;Praia Grande;20/03/2020;1;325073;SP;47%
3541000;Praia Grande;21/03/2020;1;325073;SP;55%
3541000;Praia Grande;22/03/2020;1;325073;SP;58%
3541000;Praia Grande;23/03/2020;1;325073;SP;52%
3541000;Praia Grande;24/03/2020;1;325073;SP;54%
3541000;Praia Grande;25/03/2020;1;325073;SP;55%
3541000;Praia Grande;26/03/2020;1;325073;SP;54%
3541000;Praia Grande;27/03/2020;1;325073;SP;52%
3541000;Praia Grande;28/03/2020;1;325073;SP;54%
3541000;Praia Grande;29/03/2020;1;325073;SP;57%
3541000;Praia Grande;30/03/2020;1;325073;SP;56%
3541000;Praia Grande;31/03/2020;1;325073;SP;55%
3541000;Praia Grande;13/04/2020;1;325073;SP;51%
3541000;Praia Grande;14/04/2020;1;325073;SP;52%
3541000;Praia Grande;15/04/2020;1;325073;SP;52%
3541000;Praia Grande;16/04/2020;1;325073;SP;50%
3541000;Praia Grande;17/04/2020;1;325073;SP;50%
3541000;Praia Grande;18/04/2020;1;325073;SP;55%
3541000;Praia Grande;19/04/2020;1;325073;SP;61%
3541000;Praia Grande;20/04/2020;1;325073;SP;52%
3518701;Guarujá;01/04/2020;1;320459;SP;58%
3518701;Guarujá;02/04/2020;1;320459;SP;59%
3518701;Guarujá;03/04/2020;1;320459;SP;57%
3518701;Guarujá;04/04/2020;1;320459;SP;60%
3518701;Guarujá;05/03/2020;1;320459;SP;38%
3518701;Guarujá;05/04/2020;1;320459;SP;59%
3518701;Guarujá;06/03/2020;1;320459;SP;36%
3518701;Guarujá;06/04/2020;1;320459;SP;54%
3518701;Guarujá;07/04/2020;1;320459;SP;54%
3518701;Guarujá;08/04/2020;1;320459;SP;54%
3518701;Guarujá;09/04/2020;1;320459;SP;53%
3518701;Guarujá;10/04/2020;1;320459;SP;61%
3518701;Guarujá;11/04/2020;1;320459;SP;59%
3518701;Guarujá;12/03/2020;1;320459;SP;35%
3518701;Guarujá;12/04/2020;1;320459;SP;62%
3518701;Guarujá;13/03/2020;1;320459;SP;37%
3518701;Guarujá;17/03/2020;1;320459;SP;43%
3518701;Guarujá;18/03/2020;1;320459;SP;44%
3518701;Guarujá;19/03/2020;1;320459;SP;45%
3518701;Guarujá;20/03/2020;1;320459;SP;49%
3518701;Guarujá;21/03/2020;1;320459;SP;57%
3518701;Guarujá;22/03/2020;1;320459;SP;60%
3518701;Guarujá;23/03/2020;1;320459;SP;56%
3518701;Guarujá;24/03/2020;1;320459;SP;57%
3518701;Guarujá;25/03/2020;1;320459;SP;57%
3518701;Guarujá;26/03/2020;1;320459;SP;57%
3518701;Guarujá;27/03/2020;1;320459;SP;56%
3518701;Guarujá;28/03/2020;1;320459;SP;58%
3518701;Guarujá;29/03/2020;1;320459;SP;59%
3518701;Guarujá;30/03/2020;1;320459;SP;60%
3518701;Guarujá;31/03/2020;1;320459;SP;59%
3518701;Guarujá;13/04/2020;1;320459;SP;54%
3518701;Guarujá;14/04/2020;1;320459;SP;54%
3518701;Guarujá;15/04/2020;1;320459;SP;54%
3518701;Guarujá;16/04/2020;1;320459;SP;54%
3518701;Guarujá;17/04/2020;1;320459;SP;54%
3518701;Guarujá;18/04/2020;1;320459;SP;57%
3518701;Guarujá;19/04/2020;1;320459;SP;63%
3518701;Guarujá;20/04/2020;1;320459;SP;55%
3554102;Taubaté;01/04/2020;1;314924;SP;57%
3554102;Taubaté;02/04/2020;1;314924;SP;56%
3554102;Taubaté;03/04/2020;1;314924;SP;56%
3554102;Taubaté;04/04/2020;1;314924;SP;59%
3554102;Taubaté;05/03/2020;1;314924;SP;37%
3554102;Taubaté;05/04/2020;1;314924;SP;59%
3554102;Taubaté;06/03/2020;1;314924;SP;36%
3554102;Taubaté;06/04/2020;1;314924;SP;53%
3554102;Taubaté;07/04/2020;1;314924;SP;52%
3554102;Taubaté;08/04/2020;1;314924;SP;51%
3554102;Taubaté;09/04/2020;1;314924;SP;47%
3554102;Taubaté;10/04/2020;1;314924;SP;59%
3554102;Taubaté;11/04/2020;1;314924;SP;55%
3554102;Taubaté;12/03/2020;1;314924;SP;33%
3554102;Taubaté;12/04/2020;1;314924;SP;59%
3554102;Taubaté;13/03/2020;1;314924;SP;36%
3554102;Taubaté;17/03/2020;1;314924;SP;43%
3554102;Taubaté;18/03/2020;1;314924;SP;43%
3554102;Taubaté;19/03/2020;1;314924;SP;46%
3554102;Taubaté;20/03/2020;1;314924;SP;48%
3554102;Taubaté;21/03/2020;1;314924;SP;59%
3554102;Taubaté;22/03/2020;1;314924;SP;57%
3554102;Taubaté;23/03/2020;1;314924;SP;55%
3554102;Taubaté;24/03/2020;1;314924;SP;56%
3554102;Taubaté;25/03/2020;1;314924;SP;57%
3554102;Taubaté;26/03/2020;1;314924;SP;56%
3554102;Taubaté;27/03/2020;1;314924;SP;55%
3554102;Taubaté;28/03/2020;1;314924;SP;57%
3554102;Taubaté;29/03/2020;1;314924;SP;59%
3554102;Taubaté;30/03/2020;1;314924;SP;57%
3554102;Taubaté;31/03/2020;1;314924;SP;57%
3554102;Taubaté;13/04/2020;1;314924;SP;55%
3554102;Taubaté;14/04/2020;1;314924;SP;50%
3554102;Taubaté;15/04/2020;1;314924;SP;48%
3554102;Taubaté;16/04/2020;1;314924;SP;50%
3554102;Taubaté;17/04/2020;1;314924;SP;49%
3554102;Taubaté;18/04/2020;1;314924;SP;54%
